"","time","PTH_g","PTH_p","D3_p","FGF_p","Ca_p","Ca_f","Ca_b","PO4_p","PO4_f","PO4_b","PO4_c","CaHPO4_p","CaH2PO4_p","CPP_p","CaHPO4_f","CaH2PO4_f","CaProt_p","NaPO4_p","Ca_tot","PO4_tot","EGTA_p","CaEGTA_p","U_Ca","U_PO4","Abs_int_Ca","Abs_int_PO4","Res_Ca","Res_PO4","Ac_Ca","Ac_PO4"
"44",43,1854.04295917687,0.925638923223191,592.063042799436,19.1473715610064,1.00361650731221,1.74447107222893,250.021841120391,2.68624909102417,1.62062131567165,90.0142199319731,2.91688837714723,0.160240533559958,0.00565077043930602,0.0164746528700923,0.168066849803757,0.00592676118084534,1.23311909200743,1.66040305960696,2.132001556189,4.8519181075005,0,0,0.00012345957958494,0.00697395628407926,0.00100653942436993,0.000834435184173754,0.000456172834260788,0.000136851850278236,0.000959459089725914,0.000445670861809705
"45",44,1843.58236284329,0.920417051944048,592.716252703695,19.1904982970293,1.00481631870758,1.74513137303021,250.022344459827,2.67282421428677,1.61216511120195,90.0145275467653,2.91949669136727,0.159630315296437,0.00562925147472102,0.0164116895876117,0.167253176092738,0.00589806748995657,1.23444162800162,1.65210493029494,2.13382920306796,4.82950040094049,0,0,0.00012216297268782,0.00686851035831238,0.00100708199689212,0.000834690028843269,0.000456430285509061,0.000136929085652718,0.000959822255166613,0.000443345405580538
"46",45,1833.02806544688,0.915148319557162,593.369324333335,19.23315746897,1.00600760190545,1.74578368569757,250.022847903042,2.65960248395016,1.60383319188154,90.0148327760586,2.92207493333624,0.159028981430538,0.00560804581244368,0.0163496408436215,0.166450975664938,0.00586977839660857,1.23575444223113,1.64393236850634,2.13564871222318,4.80742152054312,0,0,0.000120861447070021,0.00676372615428598,0.00100762394861685,0.000834944581926097,0.000456687208930514,0.000137006162679154,0.000960181027133664,0.000441054127767423
"47",46,1822.39702584788,0.909841197210503,594.022248383193,19.275356329986,1.00719024169527,1.74642807227657,250.023351446186,2.6465821379251,1.59562449763697,90.0151356540436,2.92462355007308,0.15843647042555,0.0055871512823502,0.0162885001537771,0.165660170689141,0.00584189115614054,1.23705741438696,1.63588428507266,2.13745977794389,4.78567854485946,0,0,0.000119554917460999,0.00665960258411559,0.00100816527187737,0.000835198839821187,0.000456943606823614,0.000137083082047084,0.000960535439752111,0.000438796736850167
"48",47,1811.70488256309,0.904503496284375,594.675015684329,19.3171020968412,1.00836415746724,1.74706459426646,250.023855085441,2.63376142482205,1.58753797404067,90.0154362146195,2.92714298452909,0.157852729041733,0.00556656600686036,0.0162282616566276,0.164880683218142,0.00581440301980184,1.23835046327546,1.62795959743847,2.13926217744792,4.76426857896575,0,0,0.000118243312483822,0.00655613823197175,0.00100870595915335,0.000835452798996271,0.000457199481188604,0.000137159844356581,0.000960885526846554,0.000436572942861184
"49",48,1800.9660583908,0.899142420657123,595.327617195389,19.3584019500249,1.00952929960707,1.74769331270151,250.02435881702,2.62113860667966,1.57957257254578,90.0157344913956,2.92963367561566,0.157277707027085,0.00554628821400215,0.0161689200968958,0.164112435240395,0.00578731123657191,1.23963354127396,1.62015723134421,2.141055756219,4.74318875336186,0,0,0.000116926572589904,0.00645333135721755,0.00100924600306325,0.000835706455984255,0.000457454833766257,0.000137236450129877,0.00096123132198583,0.000434382457450088
"50",49,1790.19386637582,0.893764619616442,595.980043993219,19.3992630338973,1.01068564204306,1.74831428822906,250.024862637171,2.60871195780204,1.57172725071371,90.0160305176935,2.93209605823401,0.156711355003967,0.00552631616246098,0.0161104705630362,0.163355348765099,0.00576061305616048,1.24090662593185,1.61247612011801,2.14284040970437,4.72243621964954,0,0,0.000115604647672584,0.00635117989295112,0.001009785396356,0.000835959807379335,0.000457709666079396,0.000137312899823819,0.000961572858525986,0.000432224993946271
"51",50,1779.40060594054,0.888376236195586,596.632287266145,19.4396924563557,1.01183318022986,1.74892758198354,250.025366542169,2.59647873348364,1.5640009649114,90.0163243265551,2.93453056328299,0.156153570123056,0.00550664623260307,0.01605290746518,0.162609345100216,0.00573430570363625,1.2421697198401,1.60491457430212,2.1446160238908,4.70200643160661,0,0,0.000114277490595422,0.0062496787954805,0.00101032413190502,0.000836212849834176,0.000457963979471483,0.000137389193841445,0.000961910170090948,0.000430100265350636
"52",51,1768.58024459091,0.882974426565872,597.284352049013,19.4796891931193,1.01295802986252,1.74953600750738,250.025870528811,2.58392865437605,1.55636445425529,90.0166159478505,2.93693715033148,0.155571579506135,0.00548612298138396,0.0159941145782487,0.161871668414283,0.00570829203610007,1.24340757450722,1.59715739752231,2.1463174214355,4.68103786896415,0,0,0.000114465479115817,0.0062305877074838,0.00101086221403653,0.000836465585380794,0.000458217767349655,0.000137465330204896,0.00096224480412906,0.000428000224920205
"53",52,1757.71447797331,0.877549939739935,597.936256913522,19.5192463228142,1.01403149514716,1.75014354027019,250.026374596292,2.57139513944692,1.54877531487961,90.0169054006381,2.93931544255608,0.15498103832643,0.00546529800229075,0.0159337084857822,0.161138286233563,0.00568242981679591,1.24458861998384,1.58941027414853,2.1479001599455,4.66008545840996,0,0,0.000114643694526307,0.00621119359317844,0.00101139965822064,0.000836718021285454,0.000458471017875655,0.000137541305362697,0.000962578947148603,0.000425913211591894
