"","time","PTH_g","PTH_p","D3_p","FGF_p","Ca_p","Ca_f","Ca_b","PO4_p","PO4_f","PO4_b","PO4_c","CaHPO4_p","CaH2PO4_p","CPP_p","CaHPO4_f","CaH2PO4_f","CaProt_p","NaPO4_p","Ca_tot","PO4_tot","EGTA_p","CaEGTA_p","U_Ca","U_PO4","Abs_int_Ca","Abs_int_PO4","Res_Ca","Res_PO4","Ac_Ca","Ac_PO4","Reabs_Ca","Reabs_PO4","Ca_pf","Ca_fp","PO4_pf","PO4_fp","PO4_pc","PO4_cp"
"425",424,1287.566928508,0.0687933632807331,564.339395723717,16.7847001978116,1.20605883481997,1.83623492876656,250.261881988027,1.47820609493442,0.792132369283825,90.0424656826005,2.77183390313711,0.105964596593487,0.00373676473505671,0.0108804542515389,0.0864692068187285,0.00304927393769206,1.4517637253544,0.913694309100727,2.49130437575445,2.83538221961524,0,0,3.90650412506718e-05,0.000397166757310572,0.000983049413784013,0.0008234019973834,0.000392298439749654,0.000117689531924896,0.00100992921082161,0.000217836401553052,0.00259245535104635,0.00460603677341681,0.00530665887320786,0.00429678973331376,0.199557822816147,0.199340110730274,0.00277163642800204,0.00277183390313711
"426",425,1287.56646481903,0.0687933184010248,564.339512649296,16.784706425729,1.20605884463419,1.83623488339118,250.262499618781,1.47820589043836,0.792132259590502,90.0425658294534,2.77183370556911,0.105964582796549,0.00373676424851765,0.0108804528347458,0.0864691927078455,0.00304927344008193,1.4517637357388,0.913694182699607,2.49130438025281,2.83538187301778,0,0,3.90650459924218e-05,0.00039716703839908,0.000983049514736739,0.000823402044800589,0.00039229845067661,0.000117689535202983,0.00100992918586515,0.000217836371387388,0.00259245533736609,0.00460603580196699,0.00530665891639044,0.00429678962713535,0.199557795209178,0.19934008312595,0.00277163604457192,0.00277183370556911
"427",426,1287.56600144654,0.0687932735146041,564.33962932922,16.784712640365,1.20605885445995,1.83623483817989,250.263117249498,1.47820568597827,0.792132149914898,90.0426659762729,2.77183350781537,0.105964569003202,0.00373676376210525,0.0108804514183206,0.0864691786066249,0.00304927294281253,1.45176374613542,0.913694056320719,2.49130438477901,2.83538152648262,0,0,3.90650507363421e-05,0.000397167318682012,0.000983049615477352,0.00082340209211815,0.000392298461493671,0.000117689538448101,0.00100992916099894,0.000217836341226597,0.00259245532371418,0.00460603483144657,0.0053066589596238,0.00429678952134095,0.199557767607066,0.199340055526084,0.00277163566120925,0.00277183350781537
"428",427,1287.56553839106,0.0687932286217221,564.339745763686,16.7847188417272,1.20605886429715,1.83623479313227,250.26373488018,1.47820548155481,0.792132040257381,90.042766123059,2.77183330987615,0.105964555213486,0.00373676327582088,0.010880450002267,0.0864691645150859,0.00304927244588455,1.45176375654414,0.913693929964476,2.49130438933286,2.83538118001087,0,0,3.90650554824003e-05,0.000397167598160203,0.000983049716006023,0.000823402139336162,0.000392298472201137,0.000117689541660341,0.00100992913622275,0.00021783631107078,0.00259245531009051,0.00460603386185698,0.00530665900290746,0.00429678941592951,0.1995577400099,0.19934002793077,0.00277163527791527,0.00277183330987615
"429",428,1287.56507565312,0.0687931837224812,564.339861952894,16.7847250298235,1.20605887414574,1.83623474824787,250.264352510826,1.47820527716867,0.792131930618314,90.0428662698118,2.7718331117517,0.105964541427446,0.00373676278966613,0.0108804485865892,0.086469150433248,0.00304927194929868,1.45176376696491,0.913693803631296,2.49130439391436,2.83538083360367,0,0,3.90650602305838e-05,0.000397167876834469,0.000983049816322924,0.000823402186454707,0.000392298482799181,0.000117689544839754,0.00100992911153633,0.000217836280920036,0.00259245529649512,0.00460603289319969,0.00530665904624126,0.00429678931090002,0.19955771241777,0.199340000340099,0.00277163489469125,0.0027718331117517
"430",429,1287.56461323325,0.0687931388172375,564.339977897043,16.7847312046616,1.20605888400557,1.83623470352625,250.264970141438,1.47820507282051,0.792131820998063,90.0429664165312,2.77183291344229,0.105964527645115,0.00373676230364219,0.0108804471712911,0.0864691363611299,0.00304927145305556,1.45176377739757,0.913693677321592,2.49130439852319,2.83538048726215,0,0,3.90650649808446e-05,0.00039716815470567,0.000983049916428227,0.000823402233473864,0.000392298493288192,0.000117689547986458,0.00100992908693944,0.000217836250774467,0.00259245528292781,0.00460603192547604,0.0053066590896245,0.00429678920625143,0.199557684830768,0.199339972754162,0.00277163451153845,0.00277183291344229
"431",430,1287.56415113195,0.0687930939064826,564.340093596333,16.7847373662496,1.2060588938764,1.83623465896696,250.265587772014,1.47820486851101,0.792131711397001,90.0430665632174,2.77183271494815,0.105964513866523,0.0037367618177501,0.0108804457563759,0.0864691222987515,0.00304927095715591,1.45176378784188,0.91369355103579,2.49130440315893,2.83538014098746,0,0,3.90650697331151e-05,0.000397168431774704,0.000983050016322106,0.000823402280393716,0.000392298503668679,0.000117689551100604,0.00100992906243183,0.000217836220634175,0.00259245526938824,0.00460603095868745,0.00530665913305617,0.0042967891019827,0.199557657248987,0.199339945173055,0.00277163412845815,0.00277183271494815
"432",431,1287.56368934974,0.0687930489904633,564.340209050966,16.7847435145953,1.20605890375814,1.83623461456958,250.266205402555,1.47820466424085,0.792131601815494,90.0431667098703,2.77183251626956,0.105964500091708,0.00373676133199121,0.0108804443418473,0.0864691082461321,0.0030492704616004,1.45176379829772,0.913693424774299,2.49130440782141,2.8353797947807,0,0,3.90650744873633e-05,0.000397168708042419,0.000983050116004735,0.000823402327214345,0.00039229851394094,0.000117689554182282,0.00100992903801327,0.000217836190499261,0.00259245525587631,0.00460602999283528,0.00530665917653581,0.00429678899809281,0.199557629672515,0.199339917596869,0.0027716337454516,0.00277183251626956
"433",432,1287.56322788712,0.0687930040693124,564.340324261143,16.784749649707,1.20605891365073,1.83623457033365,250.266823033062,1.47820446001068,0.792131492253906,90.04326685649,2.77183231740678,0.105964486320713,0.00373676084636701,0.0108804429277094,0.0864690942032907,0.00304926996638971,1.45176380876504,0.913693298537524,2.49130441251056,2.835379448643,0,0,3.90650792435719e-05,0.000397168983509646,0.000983050215476287,0.000823402373935832,0.000392298524105175,0.000117689557231553,0.0010099290136835,0.000217836160369824,0.00259245524239204,0.00460602902792092,0.00530665922006319,0.00429678889458073,0.199557602101441,0.199339890025695,0.00277163336252002,0.00277183231740678
"434",433,1287.56276674461,0.0687929591434235,564.340439227068,16.7847557715927,1.20605892355398,1.83623452625872,250.267440663535,1.47820425582115,0.792131382712594,90.0433670030766,2.77183211836005,0.105964472553569,0.00373676036087862,0.0108804415139658,0.0864690801702451,0.00304926947152446,1.45176381924366,0.913693172325875,2.49130441722606,2.83537910257544,0,0,3.90650840016876e-05,0.000397169258177265,0.000983050314736939,0.000823402420558259,0.000392298534161808,0.000117689560248542,0.0010099289894423,0.000217836130245963,0.00259245522893517,0.00460602806394568,0.00530665926363753,0.00429678879144542,0.199557574535855,0.199339862459624,0.00277163297966466,0.00277183211836005
"435",434,1287.56230592269,0.0687929142131833,564.340553948945,16.7847618802607,1.20605893346774,1.83623448234438,250.268058293973,1.47820405167293,0.792131273191917,90.0434671496301,2.77183191912965,0.105964458790307,0.00373675987552714,0.0108804401006198,0.0864690661470144,0.00304926897700532,1.45176382973338,0.913693046139755,2.49130442196757,2.83537875657914,0,0,3.90650887616591e-05,0.000397169532046161,0.000983050413786866,0.00082340246708171,0.000392298544111258,0.000117689563233378,0.00100992896528941,0.000217836100127777,0.00259245521550548,0.00460602710091088,0.00530665930725804,0.00429678868868585,0.199557546975845,0.199339834898746,0.00277163259688674,0.00277183191912965
"436",435,1287.56184542187,0.0687928692788188,564.340668426976,16.7847679757192,1.20605894339189,1.83623443859018,250.268675924377,1.47820384756668,0.79213116369224,90.0435672961504,2.77183171971583,0.105964445030968,0.00373675939031399,0.0108804386876753,0.0864690521336177,0.00304926848283297,1.4517638402341,0.913692919979579,2.49130442673495,2.83537841065522,0,0,3.90650935234548e-05,0.0003971698051172,0.000983050512626244,0.000823402513506266,0.000392298553953808,0.000117689566186142,0.0010099289412246,0.000217836070015366,0.00259245520210288,0.00460602613881789,0.0053066593509243,0.00429678858630102,0.199557519421502,0.199339807343152,0.00277163221418753,0.00277183171971583
"437",436,1287.56138524263,0.0687928243406302,564.340782661369,16.7847740579767,1.2060589533263,1.83623439499569,250.269293554748,1.47820364350306,0.792131054213915,90.0436674426378,2.77183152011885,0.105964431275585,0.00373675890524036,0.0108804372751358,0.0864690381300734,0.00304926798900806,1.45176385074568,0.913692793845748,2.49130443152795,2.83537806480477,0,0,3.90650982870351e-05,0.000397170077391254,0.000983050611255251,0.000823402559832012,0.000392298563689802,0.00011768956910694,0.00100992891724763,0.000217836039908827,0.00259245518872722,0.00460602517766801,0.00530665939463573,0.00429678848428992,0.199557491872912,0.199339779792932,0.00277163183156823,0.00277183152011885
"438",437,1287.56092538545,0.0687927793989724,564.340896652328,16.7847801270416,1.20605896327082,1.83623435156048,250.269911185084,1.4782034394827,0.792130944757294,90.0437675890921,2.77183132033899,0.105964417524192,0.0037367584203074,0.0108804358630048,0.0864690241363995,0.00304926749553122,1.45176386126795,0.91369266773866,2.49130443634628,2.83537771902886,0,0,3.90651030523521e-05,0.00039717034886921,0.000983050709674065,0.000823402606059031,0.000392298573319633,0.00011768957199589,0.00100992889335827,0.000217836009808256,0.00259245517537828,0.0046060242174625,0.0053066594383916,0.00429678838265153,0.199557464330164,0.199339752248173,0.00277163144903005,0.00277183132033899
"439",438,1287.56046585082,0.0687927344540837,564.341010400061,16.7847861829223,1.20605897322534,1.83623430828412,250.270528815388,1.47820323550624,0.792130835322729,90.0438677355135,2.7718311203765,0.105964403776824,0.0037367579355164,0.0108804344512859,0.0864690101526135,0.00304926700240307,1.4517638718008,0.913692541658711,2.49130444118977,2.83537737332858,0,0,3.90651078193743e-05,0.000397170619551934,0.000983050807882865,0.000823402652187406,0.000392298582843594,0.000117689574853078,0.00100992886955626,0.000217835979713751,0.00259245516205598,0.00460602325820265,0.00530665948219148,0.00429678828138483,0.199557436793343,0.199339724708965,0.0027716310665742,0.0027718311203765
"440",439,1287.56000663922,0.0687926895061484,564.341123904774,16.7847922256275,1.20605898318977,1.83623426516616,250.271146445658,1.47820303157433,0.79213072591057,90.0439678819019,2.77183092023165,0.10596439003352,0.00373675745086873,0.010880433039983,0.0864689961787334,0.00304926650962424,1.45176388234416,0.913692415606292,2.49130444605831,2.83537702770499,0,0,3.90651125880778e-05,0.000397170889440287,0.000983050905881829,0.000823402698217223,0.000392298592261931,0.000117689577678579,0.00100992884584139,0.000217835949625407,0.00259245514876025,0.00460602229988973,0.00530665952603501,0.00429678818048881,0.199557409262534,0.199339697175395,0.00277163068420186,0.00277183092023165
"441",440,1287.55954775113,0.0687926445554899,564.341237166677,16.7847982551659,1.20605899316399,1.83623422220617,250.271764075895,1.47820282768759,0.792130616521169,90.0440680282574,2.77183071990471,0.105964376294314,0.00373675696636554,0.0108804316290997,0.0864689822147772,0.00304926601719538,1.45176389289785,0.913692289581797,2.49130445095163,2.83537668215917,0,0,3.90651173584181e-05,0.00039717115853516,0.000983051003671138,0.000823402744148565,0.000392298601575011,0.000117689580472503,0.0010099288222134,0.000217835919543321,0.00259245513549092,0.00460602134252497,0.00530665956992156,0.00429678807996245,0.199557381737825,0.199339669647552,0.00277163030191423,0.00277183071990471
"442",441,1287.55908918702,0.0687925996025081,564.341350185978,16.784804271546,1.2060590031478,1.83623417940372,250.2723817061,1.47820262384668,0.792130507154877,90.0441681745801,2.77183051939594,0.105964362559235,0.00373675648200793,0.0108804302186392,0.0864689682607626,0.0030492655251171,1.4517639034617,0.913692163585632,2.49130445586938,2.8353763366922,0,0,3.90651221303416e-05,0.000397171426837466,0.000983051101250972,0.000823402789981517,0.000392298610783266,0.00011768958323498,0.00100992879867205,0.000217835889467591,0.00259245512224774,0.00460602038610965,0.00530665961385032,0.00429678797980471,0.199557354219302,0.199339642125525,0.00277162991971253,0.00277183051939594
"443",442,1287.55863094736,0.0687925546474835,564.341462962887,16.7848102747769,1.20605901314108,1.83623413675837,250.272999336271,1.47820242005225,0.792130397812037,90.0442683208699,2.77183031870561,0.10596434882832,0.00373675599779711,0.010880428808605,0.0864689543167064,0.00304926503338999,1.45176391403556,0.91369203761819,2.49130446081137,2.83537599130517,0,0,3.90651269038098e-05,0.000397171694348098,0.000983051198621512,0.000823402835716165,0.000392298619887027,0.000117689585966108,0.00100992877521711,0.00021783585939831,0.00259245510903058,0.00460601943064502,0.00530665965782074,0.0042967878800146,0.199557326707054,0.199339614609399,0.00277162953759797,0.00277183031870561
"444",443,1287.55817303261,0.0687925096906397,564.341575497614,16.7848162648672,1.20605902314373,1.83623409426971,250.27361696641,1.47820221630489,0.792130288492991,90.044368467127,2.77183011783399,0.105964335101603,0.00373675551373434,0.0108804273990006,0.0864689403826265,0.00304926454201469,1.45176392461935,0.913691911679846,2.49130446577742,2.83537564599908,0,0,3.90651316787946e-05,0.000397171961067925,0.000983051295782941,0.000823402881352593,0.000392298628886576,0.000117689588665973,0.00100992875184834,0.000217835829335573,0.00259245509583933,0.00460601847613223,0.0053066597018324,0.00429678778059112,0.199557299201161,0.199339587099261,0.00277162915557167,0.00277183011783399
"445",444,1287.55771544322,0.0687924647323392,564.341687790372,16.7848222418259,1.20605903315558,1.8362340519373,250.274234596517,1.47820201260524,0.792130179198085,90.0444686133513,2.77182991678135,0.105964321379113,0.00373675502982067,0.0108804259898293,0.0864689264585402,0.0030492640509918,1.45176393521287,0.91369178577099,2.49130447076722,2.835375300775,0,0,3.90651364552458e-05,0.000397172226997858,0.00098305139273544,0.000823402926890888,0.000392298637782313,0.000117689591334694,0.00100992872856551,0.000217835799279473,0.00259245508267379,0.00460601752257247,0.00530665974588457,0.00429678768153328,0.199557271701708,0.199339559595198,0.00277162877363483,0.00277182991678135
"446",445,1287.55725817965,0.0687924197728737,564.341799841371,16.784828205662,1.20605904317652,1.83623400976071,250.274852226592,1.47820180895393,0.792130069927657,90.0445687595429,2.77182971554797,0.105964307660887,0.00373675454605731,0.0108804245810945,0.0864689125444642,0.00304926356032193,1.451763945816,0.913691659892012,2.49130447578056,2.83537495563398,0,0,3.90651412331236e-05,0.000397172492138799,0.000983051489479193,0.000823402972331136,0.00039229864657458,0.000117689593972374,0.00100992870536839,0.000217835769230106,0.0025924550695338,0.00460601656996697,0.00530665978997668,0.00429678758284006,0.19955724420878,0.199339532097295,0.00277162839178862,0.00277182971554797
"447",446,1287.55680124233,0.0687923748124971,564.341911650824,16.7848341563846,1.20605905320641,1.83623396773952,250.275469856635,1.47820160535158,0.792129960682053,90.0446689057019,2.77182951413411,0.105964293946957,0.0037367540624455,0.0108804231727998,0.0864688986404163,0.00304926307000569,1.45176395642861,0.9136915340433,2.49130448081723,2.83537461057709,0,0,3.90651460123952e-05,0.000397172756491645,0.000983051586014384,0.000823403017673423,0.000392298655263685,0.000117689596579106,0.00100992868225674,0.000217835739187564,0.00259245505641924,0.00460601561831692,0.00530665983410822,0.00429678748451047,0.199557216722463,0.199339504605639,0.00277162801003422,0.00277182951413411
"448",447,1287.55634463172,0.0687923298514581,564.342023218947,16.7848400940027,1.20605906324517,1.83623392587329,250.276087486646,1.47820140179882,0.792129851461614,90.0447690518282,2.77182931254004,0.10596428023736,0.00373675357898646,0.0108804217649487,0.0864688847464134,0.00304926258004367,1.45176396705059,0.913691408225239,2.49130448587706,2.83537426560536,0,0,3.90651507930273e-05,0.000397173020057298,0.000983051682341197,0.000823403062917835,0.000392298663849933,0.00011768959915498,0.00100992865923031,0.000217835709151944,0.00259245504333,0.00460601466762352,0.00530665987827873,0.00429678738654351,0.199557189242841,0.199339477120315,0.00277162762837279,0.00277182931254004
"449",448,1287.55588834827,0.0687922848900112,564.342134545951,16.7848460185257,1.20605907329266,1.83623388416161,250.276705116626,1.47820119829625,0.792129742266667,90.0448691979219,2.77182911076605,0.105964266532128,0.00373675309568136,0.0108804203575448,0.0864688708624714,0.00304926209043644,1.45176397768182,0.913691282438196,2.49130449095984,2.8353739207198,0,0,3.9065155574985e-05,0.000397173282836647,0.000983051778459817,0.00082340310806446,0.000392298672333634,0.00011768960170009,0.00100992863628889,0.000217835679123334,0.00259245503026595,0.00460601371788786,0.0053066599224877,0.00429678728893818,0.199557161769993,0.199339449641407,0.00277162724680546,0.00277182911076605
"450",449,1287.5554323924,0.068792239928427,564.342245632053,16.7848519299626,1.20605908334877,1.83623384260406,250.277322746575,1.47820099484448,0.792129633097551,90.0449693439831,2.77182890881239,0.105964252831296,0.00373675261253139,0.0108804189505913,0.0864688569886071,0.00304926160118461,1.45176398832218,0.913691156682558,2.49130449606537,2.83537357592146,0,0,3.90651603582325e-05,0.000397173544830603,0.00098305187437043,0.000823403153113384,0.000392298680715112,0.000117689604214534,0.00100992861343223,0.000217835649101827,0.00259245501722697,0.00460601276911112,0.0053066599667346,0.00429678719169349,0.199557134304004,0.199339422168999,0.0027716268653334,0.00277182890881239
"451",450,1287.55497676458,0.0687921949669853,564.342356477467,16.7848578283229,1.20605909341338,1.83623380120019,250.277940376492,1.47820079144413,0.792129523954601,90.0450694900117,2.77182870667936,0.105964239134895,0.00373675212953772,0.0108804175440919,0.0864688431248372,0.00304926111228873,1.45176399897152,0.913691030958702,2.49130450119343,2.83537323121136,0,0,3.90651651427322e-05,0.000397173806040081,0.000983051970073222,0.000823403198064695,0.000392298688994698,0.000117689606698409,0.0010099285906601,0.000217835619087515,0.0025924550042129,0.00460601182129444,0.00530666001101889,0.00429678709480845,0.199557106844957,0.199339394703175,0.00277162648395774,0.00277182870667936
"452",451,1287.55452146521,0.068792150006114,564.342467082411,16.7848637136158,1.20605910348629,1.8362337599496,250.278558006378,1.47820058809579,0.792129414838145,90.0451696360079,2.77182850436723,0.105964225442952,0.00373675164670123,0.0108804161380492,0.0864688292711775,0.00304926062374939,1.45176400962964,0.913690905266995,2.49130450634364,2.83537288659049,0,0,3.90651699284253e-05,0.000397174066466009,0.00098305206556838,0.000823403242918481,0.000392298697172852,0.000117689609151856,0.00100992856797228,0.00021783558908049,0.00259245499122346,0.00460601087443887,0.00530666005533968,0.00429678699828206,0.199557079392932,0.199339367244019,0.00277162610267961,0.00277182850436723
"453",452,1287.55406649473,0.0687921050460322,564.342577447101,16.784869585851,1.2060591135674,1.83623371885186,250.279175636234,1.47820038480009,0.792129305748519,90.0452697819716,2.77182830187627,0.105964211755502,0.0037367511640232,0.0108804147324668,0.0864688154276447,0.00304926013556717,1.45176402029644,0.91369077960782,2.49130451151584,2.8353725420599,0,0,3.90651747152827e-05,0.0003971743261093,0.000983052160856091,0.000823403287674831,0.000392298705249856,0.000117689611574957,0.00100992854536852,0.000217835559080843,0.00259245497825857,0.00460600992854556,0.00530666009969657,0.00429678690211334,0.199557051948012,0.199339339791615,0.00277162572150016,0.00277182830187626
"454",453,1287.55361185355,0.0687920600868522,564.342687571754,16.7848754450378,1.20605912365667,1.83623367790654,250.279793266059,1.47820018155761,0.79212919668605,90.045369927903,2.77182809920675,0.105964198072585,0.00373675068150499,0.0108804133273483,0.086468801594255,0.00304925964774264,1.45176403097188,0.913690653981547,2.49130451670999,2.8353721976206,0,0,3.90651795032909e-05,0.000397174584970842,0.000983052255936544,0.000823403332333831,0.000392298713225897,0.000117689613967769,0.0010099285228486,0.000217835529088664,0.00259245496531823,0.00460600898361565,0.00530666014408935,0.00429678680630131,0.199557024510277,0.199339312346045,0.00277162534042052,0.00277182809920675
"455",454,1287.55315754211,0.0687920151289517,564.342797456591,16.7848812911858,1.20605913375393,1.83623363711325,250.280410895853,1.47819997836896,0.792129087651063,90.0454700738019,2.77182789635897,0.105964184394227,0.00373675019914758,0.0108804119226971,0.0864687877710242,0.00304925916027635,1.45176404165576,0.913690528388544,2.49130452192576,2.83537185327358,0,0,3.90651842923973e-05,0.000397174843051573,0.000983052350809927,0.000823403376895572,0.000392298721101394,0.000117689616330418,0.00100992850041229,0.000217835499104042,0.0025924549524022,0.00460600803965019,0.00530666018851727,0.00429678671084499,0.19955699707981,0.19933928490739,0.0027716249594418,0.00277182789635897
"456",455,1287.55270356081,0.068791970172704,564.342907101829,16.7848871243046,1.20605914385899,1.83623359647153,250.281028525617,1.47819977523472,0.792128978643883,90.0455702196686,2.7718276933332,0.105964170720456,0.00373674971695192,0.0108804105185159,0.0864687739579671,0.00304925867316883,1.45176405234791,0.913690402829172,2.49130452716283,2.83537150901982,0,0,3.90651890825524e-05,0.000397175100352423,0.00098305244547643,0.000823403421360141,0.000392298728876761,0.000117689618663028,0.00100992847805934,0.000217835469127068,0.00259245493951025,0.00460600709665018,0.00530666023297957,0.00429678661574337,0.199556969656687,0.199339257475733,0.0027716245785651,0.0027718276933332
"457",456,1287.55224991006,0.0687919252183135,564.343016507688,16.784892944404,1.20605915397179,1.83623355598097,250.281646155352,1.47819957215549,0.792128869664836,90.0456703655029,2.77182749012972,0.105964157051306,0.00373674923491924,0.0108804091148082,0.0864687601550999,0.00304925818642065,1.45176406304823,0.913690277303804,2.49130453242106,2.83537116486034,0,0,3.90651938737278e-05,0.000397175356874312,0.000983052539936242,0.000823403465727629,0.000392298736552266,0.00011768962096568,0.00100992845578953,0.00021783543915783,0.0025924549266423,0.00460600615461673,0.00530666027747586,0.00429678652099547,0.199556942240992,0.199339230051156,0.00277162419779155,0.00277182749012972
"458",457,1287.55179659027,0.0687918802659156,564.343125674389,16.7848987514937,1.20605916409225,1.83623351564117,250.282263785056,1.47819936913187,0.792128760714245,90.045770511305,2.7718272867488,0.105964143386817,0.00373674875305089,0.0108804077115776,0.0864687463624387,0.00304925770003237,1.45176407375668,0.913690151812807,2.49130453770037,2.83537082079613,0,0,3.90651986659069e-05,0.000397175612618145,0.000983052634189554,0.000823403509998124,0.00039229874412812,0.000117689623238436,0.00100992843360264,0.000217835409196417,0.00259245491379833,0.00460600521355095,0.00530666032200589,0.00429678642660034,0.199556914832803,0.19933920263374,0.00277162381712226,0.0027718272867488
"459",458,1287.55134360187,0.0687918353157847,564.343234602153,16.7849045455835,1.20605917422026,1.8362334754517,250.282881414731,1.47819916616443,0.792128651792426,90.0458706570749,2.77182708319074,0.105964129727018,0.00373674827134793,0.0108804063088275,0.0864687325799978,0.00304925721400451,1.4517640844731,0.913690026356536,2.49130454300056,2.83537047682817,0,0,3.9065203459052e-05,0.000397175867584844,0.000983052728236556,0.000823403554171716,0.000392298751604653,0.000117689625481396,0.00100992841149844,0.000217835379242917,0.00259245490097819,0.00460600427345383,0.00530666036656913,0.00429678633255698,0.199556887432199,0.199339175223564,0.00277162343655832,0.00277182708319074
"460",459,1287.55089094525,0.0687917903682666,564.343343291201,16.7849103266832,1.20605918435565,1.83623343541214,250.283499044376,1.47819896325376,0.792128542899701,90.0459708028126,2.77182687945582,0.105964116071936,0.00373674778981135,0.0108804049065609,0.0864687188077926,0.0030492567283376,1.45176409519734,0.913689900935352,2.49130454832131,2.83537013295743,0,0,3.90652082531164e-05,0.000397176121775355,0.000983052822077441,0.000823403598248495,0.000392298758982255,0.000117689627694676,0.00100992838947668,0.000217835349297418,0.00259245488818169,0.00460600333432637,0.00530666041116488,0.00429678623886441,0.199556860039258,0.19933914782071,0.0027716230561008,0.00277182687945582
"461",460,1287.55043862081,0.0687917454237304,564.343451741757,16.7849160948028,1.20605919449827,1.83623339552207,250.284116673992,1.47819876040043,0.792128434036385,90.0460709485181,2.77182667554432,0.105964102421599,0.00373674730844207,0.0108804035047806,0.0864687050458378,0.00304925624303217,1.45176410592922,0.913689775549608,2.49130455366232,2.83536978918486,0,0,3.90652130480496e-05,0.00039717637519062,0.000983052915712399,0.000823403642228551,0.000392298766261339,0.000117689629878402,0.00100992836753714,0.000217835319360006,0.00259245487540857,0.00460600239616953,0.00530666045579238,0.00429678614552165,0.199556832654057,0.199339120425256,0.0027716226757508,0.00277182667554432
"462",461,1287.54998662894,0.0687917004824132,564.343559954043,16.7849218499522,1.206059204648,1.83623335578109,250.284734303579,1.47819855760502,0.7921283252028,90.0461710941916,2.77182647145652,0.105964088776039,0.00373674682724125,0.0108804021034897,0.0864686912941494,0.00304925575808877,1.45176411666863,0.913689650199671,2.4913045590234,2.83536944551147,0,0,3.906521784382e-05,0.000397176627831577,0.000983053009141626,0.000823403686111976,0.000392298773442203,0.000117689632032661,0.0010099283456796,0.00021783528943077,0.00259245486265873,0.00460600145898437,0.00530666050045118,0.00429678605252776,0.199556805276678,0.199339093037285,0.00277162229550941,0.00277182647145652
"463",462,1287.54953497002,0.0687916555444959,564.343667928283,16.7849275921416,1.20605921480476,1.83623331618879,250.285351933136,1.47819835486812,0.79212821639926,90.046271239833,2.77182626719271,0.105964075135291,0.00373674634621012,0.0108804007026916,0.0864686775527425,0.00304925527350794,1.45176412741547,0.913689524885898,2.49130456440443,2.83536910193822,0,0,3.9065222640404e-05,0.000397176879699148,0.000983053102365313,0.000823403729898859,0.000392298780525099,0.00011768963415753,0.00100992832390383,0.000217835259509797,0.00259245484993211,0.00460600052277189,0.00530666054514093,0.00429678595988176,0.199556777907196,0.199339065656874,0.00277162191537772,0.00277182626719271
"464",463,1287.54908364443,0.0687916106102949,564.343775664701,16.784933321381,1.20605922496841,1.83623327674474,250.285969562666,1.4781981521903,0.792128107626077,90.0463713854423,2.77182606275318,0.105964061499383,0.00373674586534967,0.0108803993023896,0.0864686638216312,0.00304925478929018,1.45176413816961,0.913689399608641,2.49130456980515,2.83536875846607,0,0,3.90652274377579e-05,0.000397177130794282,0.000983053195383654,0.000823403773589292,0.000392298787510392,0.000117689636253118,0.0010099283022096,0.000217835229597171,0.00259245483722852,0.00460599958753307,0.005306660589861,0.00429678586758268,0.19955675054569,0.199339038284102,0.00277162153535681,0.00277182606275317
"465",464,1287.54863265257,0.068791565680054,564.343883163524,16.7849390376805,1.20605923513884,1.83623323744852,250.286587192166,1.47819794957213,0.792127998883563,90.0464715310197,2.7718258581382,0.105964047868347,0.00373674538466101,0.0108803979025867,0.0864686501008298,0.00304925430543599,1.45176414893093,0.913689274368254,2.49130457522537,2.83536841509598,0,0,3.90652322358494e-05,0.000397177381117915,0.000983053288196845,0.000823403817183366,0.00039229879439839,0.000117689638319517,0.00100992828059669,0.00021783519969298,0.00259245482454785,0.00460599865326886,0.0053066606346109,0.00429678577562954,0.199556723192237,0.199339010919049,0.00277162115544774,0.0027718258581382
"466",465,1287.54818199481,0.0687915207539792,564.343990424976,16.7849447410504,1.20605924531596,1.83623319829973,250.287204821638,1.47819774701415,0.79212789017202,90.0465716765651,2.77182565334808,0.105964034242213,0.00373674490414524,0.0108803965032861,0.0864686363903521,0.00304925382194586,1.45176415969932,0.913689149165076,2.49130458066493,2.83536807182888,0,0,3.90652370346508e-05,0.000397177630670972,0.000983053380805079,0.000823403860681173,0.000392298801189364,0.000117689640356809,0.00100992825906485,0.000217835169797306,0.00259245481188999,0.0046059977199802,0.00530666067939024,0.00429678568402137,0.199556695846911,0.199338983561789,0.00277162077565154,0.00277182565334808
"467",466,1287.54773167153,0.0687914758324159,564.344097449284,16.7849504315009,1.20605925549962,1.83623315929796,250.287822451082,1.47819754451695,0.792127781491767,90.0466718220786,2.7718254483831,0.105964020621009,0.00373674442380332,0.0108803951044909,0.0864686226902133,0.00304925333882032,1.45176417047462,0.91368902399946,2.49130458612355,2.83536772866572,0,0,3.90652418341148e-05,0.000397177879454417,0.000983053473208553,0.000823403904082805,0.000392298807883707,0.000117689642365112,0.00100992823761388,0.000217835139910236,0.00259245479925474,0.00460599678766802,0.00530666072419832,0.00429678559275721,0.199556668509788,0.199338956212403,0.00277162039596928,0.0027718254483831
